Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1990","1990","ha","9800","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1991","1991","ha","5123","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1992","1992","ha","11802","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1993","1993","ha","38585","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1994","1994","ha","26932","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1995","1995","ha","21951","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1996","1996","ha","29413","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1997","1997","ha","27374","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1998","1998","ha","15918","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","1999","1999","ha","22745","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2000","2000","ha","29390","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2001","2001","ha","43300","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2002","2002","ha","139600","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2003","2003","ha","81300","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2004","2004","ha","59600","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2005","2005","ha","33200","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2006","2006","ha","60100","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2007","2007","ha","69100","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2008","2008","ha","78100","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2009","2009","ha","60100","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2010","2010","ha","67300","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2011","2011","ha","71863","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2012","2012","ha","80946","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2013","2013","ha","64768","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2014","2014","ha","55751","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2015","2015","ha","55700","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2016","2016","ha","55700","F","FAO estimate"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2017","2017","ha","215362","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2018","2018","ha","101005","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2019","2019","ha","90627","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5312","Area harvested","711","Anise, badian, fennel, coriander","2020","2020","ha","79085","","Official data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1964","1964","hg/ha","36000","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1965","1965","hg/ha","36000","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1966","1966","hg/ha","35000","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1967","1967","hg/ha","48889","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1968","1968","hg/ha","18750","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1969","1969","hg/ha","4224","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1970","1970","hg/ha","2999","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1971","1971","hg/ha","6922","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1972","1972","hg/ha","8738","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1973","1973","hg/ha","6882","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1974","1974","hg/ha","9215","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1975","1975","hg/ha","5436","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1976","1976","hg/ha","6880","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1977","1977","hg/ha","7204","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1978","1978","hg/ha","10576","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1979","1979","hg/ha","4167","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1980","1980","hg/ha","5106","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1981","1981","hg/ha","6078","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1982","1982","hg/ha","6667","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1983","1983","hg/ha","7115","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1984","1984","hg/ha","7143","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1985","1985","hg/ha","3137","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1986","1986","hg/ha","4854","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1987","1987","hg/ha","5660","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1988","1988","hg/ha","5824","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1989","1989","hg/ha","7553","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1990","1990","hg/ha","9184","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1991","1991","hg/ha","4462","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1992","1992","hg/ha","4992","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1993","1993","hg/ha","5045","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1994","1994","hg/ha","6093","Fc","Calculated data"
"QCL","Crops and livestock products","212","Syrian Arab Republic","5419","Yield","711","Anise, badian, fennel, coriander","1995","1995","hg/ha","8240","Fc","Calculated data"
